TimeStamp,ZoneID,ZoneName,Occupancy,Speed,Volume,ThroughCount,RightTurnCount,LeftTurnCount,LeftToRightCount,RightToLeftCount
2026/06/04 00:00:00.000,762070576,SB ADV1,0.047706,19.3858431435,20,20,0,0,0,0
2026/06/04 00:00:00.000,827643017,SBT1,0.01269,39.621954829125,8,8,0,0,0,0
2026/06/04 00:00:00.000,1068653160,SBT2,0.013052,37.539645538362,9,9,0,0,0,0
2026/06/04 00:15:00.000,762070576,SB ADV1,0.020468,20.089934157875,8,8,0,0,0,0
2026/06/04 00:15:00.000,827643017,SBT1,0.006293,39.9059990475,4,4,0,0,0,0
2026/06/04 00:15:00.000,1068653160,SBT2,0.004806,40.412312643543,3,3,0,0,0,0
2026/06/04 00:30:00.000,762070576,SB ADV1,0.021825,19.898074676947,7,7,0,0,0,0
2026/06/04 00:30:00.000,827643017,SBT1,0.00468,40.435096454,3,3,0,0,0,0
2026/06/04 00:30:00.000,1068653160,SBT2,0.006807,36.9147190535,4,4,0,0,0,0
2026/06/04 00:45:00.000,762070576,SB ADV1,0.009396,12.6746013838,5,5,0,0,0,0
2026/06/04 00:45:00.000,1068653160,SBT2,0.00384,33.618035213,2,2,0,0,0,0
2026/06/04 01:00:00.000,762070576,SB ADV1,0.017206,17.902423649957,6,6,0,0,0,0
2026/06/04 01:00:00.000,827643017,SBT1,0.003425,35.7167157655,2,2,0,0,0,0
2026/06/04 01:00:00.000,1068653160,SBT2,0.004815,39.181791147,3,3,0,0,0,0
2026/06/04 01:15:00.000,762070576,SB ADV1,0.020076,19.2211798285,8,8,0,0,0,0
2026/06/04 01:15:00.000,827643017,SBT1,0.006563,37.85500871925,4,4,0,0,0,0
2026/06/04 01:15:00.000,1068653160,SBT2,0.002947,43.1713036525,2,2,0,0,0,0
2026/06/04 01:15:00.000,1086714954,SBL1,0.003131,15.656685087,1,0,0,1,0,0
2026/06/04 01:30:00.000,762070576,SB ADV1,0.007954,19.1894899075,4,4,0,0,0,0
2026/06/04 01:30:00.000,827643017,SBT1,0.001631,40.00386498,1,1,0,0,0,0
2026/06/04 01:30:00.000,1068653160,SBT2,0.001475,43.589797021,1,1,0,0,0,0
2026/06/04 01:30:00.000,1086714954,SBL1,0.004373,13.356991016,1,0,0,1,0,0
2026/06/04 01:45:00.000,762070576,SB ADV1,0.011608,17.96399095275,4,4,0,0,0,0
2026/06/04 01:45:00.000,827643017,SBT1,0.001731,37.306493469,1,1,0,0,0,0
2026/06/04 01:45:00.000,1068653160,SBT2,0.003659,37.1576751145,2,2,0,0,0,0
2026/06/04 02:00:00.000,762070576,SB ADV1,0.012903,18.0164035966,5,5,0,0,0,0
2026/06/04 02:00:00.000,827643017,SBT1,0.002023,30.585744733,1,1,0,0,0,0
2026/06/04 02:00:00.000,1068653160,SBT2,0.00469,40.441310164,3,3,0,0,0,0
2026/06/04 02:00:00.000,1086714954,SBL1,0.002815,18.677169518,1,0,0,1,0,0
2026/06/04 02:15:00.000,762070576,SB ADV1,0.015118,19.596073458043,6,6,0,0,0,0
2026/06/04 02:15:00.000,827643017,SBT1,0.001693,39.024584284,1,1,0,0,0,0
2026/06/04 02:15:00.000,1068653160,SBT2,0.00727,38.6415090625,4,4,0,0,0,0
2026/06/04 02:30:00.000,762070576,SB ADV1,0.008521,17.344328723,4,4,0,0,0,0
2026/06/04 02:30:00.000,827643017,SBT1,0.001521,39.703742787,1,1,0,0,0,0
2026/06/04 02:30:00.000,1068653160,SBT2,0.003824,31.743358906,2,2,0,0,0,0
2026/06/04 02:45:00.000,342229319,SBR1,0.00797,10.3877696925,2,0,2,0,0,0
2026/06/04 02:45:00.000,762070576,SB ADV1,0.017814,18.407598272957,6,6,0,0,0,0
2026/06/04 02:45:00.000,827643017,SBT1,0.005111,42.195233580457,3,3,0,0,0,0
2026/06/04 02:45:00.000,1068653160,SBT2,0.004073,32.125502071,2,2,0,0,0,0
2026/06/04 02:45:00.000,1086714954,SBL1,0.002533,17.140519035,1,0,0,1,0,0
2026/06/04 03:00:00.000,342229319,SBR1,0.003531,11.673075606,1,0,1,0,0,0
2026/06/04 03:15:00.000,762070576,SB ADV1,0.020896,17.053138738125,8,8,0,0,0,0
2026/06/04 03:15:00.000,827643017,SBT1,0.007163,36.0689709854,5,5,0,0,0,0
2026/06/04 03:15:00.000,1068653160,SBT2,0.005064,37.19526806,2,2,0,0,0,0
2026/06/04 03:30:00.000,762070576,SB ADV1,0.030201,13.2529113735,6,6,0,0,0,0
2026/06/04 03:30:00.000,827643017,SBT1,0.00329,17.402116226,2,2,0,0,0,0
2026/06/04 03:30:00.000,1068653160,SBT2,0.012431,23.144620091457,3,3,0,0,0,0
2026/06/04 03:45:00.000,762070576,SB ADV1,0.03078,16.201245310835,13,13,0,0,0,0
2026/06/04 03:45:00.000,827643017,SBT1,0.005654,40.886833171,3,3,0,0,0,0
2026/06/04 03:45:00.000,1068653160,SBT2,0.009146,34.15971538225,4,4,0,0,0,0
2026/06/04 04:00:00.000,762070576,SB ADV1,0.01591,15.9699803452,5,5,0,0,0,0
2026/06/04 04:00:00.000,827643017,SBT1,0.001594,35.39329216,1,1,0,0,0,0
2026/06/04 04:00:00.000,1068653160,SBT2,0.00455,34.9356524185,2,2,0,0,0,0
2026/06/04 04:15:00.000,762070576,SB ADV1,0.029087,17.591989183841,7,7,0,0,0,0
2026/06/04 04:15:00.000,827643017,SBT1,0.008586,39.128353241,4,4,0,0,0,0
2026/06/04 04:15:00.000,1068653160,SBT2,0.003328,33.590694889,1,1,0,0,0,0
2026/06/04 04:30:00.000,762070576,SB ADV1,0.020321,17.370633221543,6,6,0,0,0,0
2026/06/04 04:30:00.000,827643017,SBT1,0.005412,38.867170504457,3,2,1,0,0,0
2026/06/04 04:30:00.000,1068653160,SBT2,0.004213,31.0502195555,2,2,0,0,0,0
2026/06/04 04:45:00.000,762070576,SB ADV1,0.037079,15.703080995457,12,12,0,0,0,0
2026/06/04 04:45:00.000,827643017,SBT1,0.010318,34.19233735975,4,4,0,0,0,0
2026/06/04 04:45:00.000,1068653160,SBT2,0.006398,38.154871800543,3,3,0,0,0,0
2026/06/04 05:00:00.000,762070576,SB ADV1,0.080141,16.662488382764,19,19,0,0,0,0
2026/06/04 05:00:00.000,827643017,SBT1,0.014443,37.0944816838,5,5,0,0,0,0
2026/06/04 05:00:00.000,1068653160,SBT2,0.029577,32.497565355638,9,9,0,0,0,0
2026/06/04 05:15:00.000,762070576,SB ADV1,0.019748,18.229515829841,7,7,0,0,0,0
2026/06/04 05:15:00.000,827643017,SBT1,0.004537,33.301757374,2,2,0,0,0,0
2026/06/04 05:15:00.000,1068653160,SBT2,0.005678,32.624877438457,3,3,0,0,0,0
2026/06/04 05:30:00.000,342229319,SBR1,0.00999,9.872756902457,3,1,2,0,0,0
2026/06/04 05:30:00.000,762070576,SB ADV1,0.078724,23.483825277615,23,23,0,0,0,0
2026/06/04 05:30:00.000,827643017,SBT1,0.01987,35.839850992457,12,11,1,0,0,0
2026/06/04 05:30:00.000,1068653160,SBT2,0.045738,36.787973039662,23,23,0,0,0,0
2026/06/04 05:45:00.000,342229319,SBR1,0.00883,11.455802672543,3,0,3,0,0,0
2026/06/04 05:45:00.000,762070576,SB ADV1,0.071614,24.871384002875,24,24,0,0,0,0
