TimeStamp,ZoneID,ZoneName,Occupancy,Speed,Volume,ThroughCount,RightTurnCount,LeftTurnCount,LeftToRightCount,RightToLeftCount
2026/05/12 00:00:00.000,762070576,SB ADV1,0.030573,19.26358839925,12,12,0,0,0,0
2026/05/12 00:00:00.000,827643017,SBT1,0.008645,37.4760034778,5,5,0,0,0,0
2026/05/12 00:00:00.000,1068653160,SBT2,0.008201,38.7689522546,5,5,0,0,0,0
2026/05/12 00:15:00.000,762070576,SB ADV1,0.027149,18.465825706625,8,8,0,0,0,0
2026/05/12 00:15:00.000,827643017,SBT1,0.005135,36.613043433,3,3,0,0,0,0
2026/05/12 00:15:00.000,1068653160,SBT2,0.008511,38.203131822,5,5,0,0,0,0
2026/05/12 00:30:00.000,342229319,SBR1,0.00358,10.946071536,1,0,1,0,0,0
2026/05/12 00:30:00.000,762070576,SB ADV1,0.018288,17.423864211,7,7,0,0,0,0
2026/05/12 00:30:00.000,827643017,SBT1,0.005659,35.366987661457,3,3,0,0,0,0
2026/05/12 00:30:00.000,1068653160,SBT2,0.003113,41.6029632485,2,2,0,0,0,0
2026/05/12 00:45:00.000,762070576,SB ADV1,0.014078,19.041189155043,6,6,0,0,0,0
2026/05/12 00:45:00.000,827643017,SBT1,0.003276,36.212880509,2,2,0,0,0,0
2026/05/12 00:45:00.000,1068653160,SBT2,0.004807,40.501376234457,3,3,0,0,0,0
2026/05/12 01:00:00.000,762070576,SB ADV1,0.011688,18.7581962964,5,5,0,0,0,0
2026/05/12 01:00:00.000,1068653160,SBT2,0.006455,38.897203229,4,4,0,0,0,0
2026/05/12 01:15:00.000,762070576,SB ADV1,0.02083,18.6501398795,6,6,0,0,0,0
2026/05/12 01:15:00.000,827643017,SBT1,0.00505,38.613651136457,3,3,0,0,0,0
2026/05/12 01:15:00.000,1068653160,SBT2,0.004878,39.862399308543,3,3,0,0,0,0
2026/05/12 01:30:00.000,762070576,SB ADV1,0.021543,20.987841350457,9,9,0,0,0,0
2026/05/12 01:30:00.000,827643017,SBT1,0.003149,38.406320139,2,2,0,0,0,0
2026/05/12 01:30:00.000,1068653160,SBT2,0.010947,39.253071099894,7,7,0,0,0,0
2026/05/12 01:45:00.000,762070576,SB ADV1,0.011145,17.9721619814,5,5,0,0,0,0
2026/05/12 01:45:00.000,827643017,SBT1,0.004742,42.028498614543,3,3,0,0,0,0
2026/05/12 01:45:00.000,1068653160,SBT2,0.001709,38.698364509,1,1,0,0,0,0
2026/05/12 02:00:00.000,762070576,SB ADV1,0.008818,15.5713087116,5,5,0,0,0,0
2026/05/12 02:00:00.000,1068653160,SBT2,0.004872,39.009256925543,3,3,0,0,0,0
2026/05/12 02:15:00.000,762070576,SB ADV1,0.022604,18.642372742,7,7,0,0,0,0
2026/05/12 02:15:00.000,827643017,SBT1,0.007281,36.053188162,4,4,0,0,0,0
2026/05/12 02:15:00.000,1068653160,SBT2,0.0059,36.277710009543,3,3,0,0,0,0
2026/05/12 02:30:00.000,762070576,SB ADV1,0.018406,19.761816715841,7,7,0,0,0,0
2026/05/12 02:30:00.000,827643017,SBT1,0.005832,40.19757738925,4,4,0,0,0,0
2026/05/12 02:30:00.000,1068653160,SBT2,0.004905,37.204795541543,3,3,0,0,0,0
2026/05/12 02:45:00.000,762070576,SB ADV1,0.005181,20.1985964115,2,2,0,0,0,0
2026/05/12 02:45:00.000,827643017,SBT1,0.001619,35.894117186,1,1,0,0,0,0
2026/05/12 02:45:00.000,1068653160,SBT2,0.001632,39.477563743,1,1,0,0,0,0
2026/05/12 03:00:00.000,762070576,SB ADV1,0.006288,16.73973474,2,2,0,0,0,0
2026/05/12 03:00:00.000,1068653160,SBT2,0.004046,32.6788329465,2,2,0,0,0,0
2026/05/12 03:15:00.000,762070576,SB ADV1,0.005477,22.4802707235,2,2,0,0,0,0
2026/05/12 03:15:00.000,827643017,SBT1,0.001385,42.238315096,1,1,0,0,0,0
2026/05/12 03:15:00.000,1068653160,SBT2,0.001815,46.50961935,1,1,0,0,0,0
2026/05/12 03:30:00.000,762070576,SB ADV1,0.00789,19.826912784543,3,3,0,0,0,0
2026/05/12 03:30:00.000,827643017,SBT1,0.001489,41.96739734,1,1,0,0,0,0
2026/05/12 03:30:00.000,1068653160,SBT2,0.003421,38.285152794,2,2,0,0,0,0
2026/05/12 03:45:00.000,762070576,SB ADV1,0.00722,20.184408647457,3,3,0,0,0,0
2026/05/12 03:45:00.000,827643017,SBT1,0.000971,57.683112672,1,1,0,0,0,0
2026/05/12 03:45:00.000,1068653160,SBT2,0.001813,36.092955906,1,1,0,0,0,0
2026/05/12 03:45:00.000,1086714954,SBL1,0.004808,6.655504781,1,0,0,1,0,0
2026/05/12 04:00:00.000,762070576,SB ADV1,0.014428,19.145268797543,6,6,0,0,0,0
2026/05/12 04:00:00.000,827643017,SBT1,0.006334,40.51074837325,4,4,0,0,0,0
2026/05/12 04:00:00.000,1068653160,SBT2,0.001624,38.581546761,1,1,0,0,0,0
2026/05/12 04:15:00.000,762070576,SB ADV1,0.025913,16.852993896283,11,11,0,0,0,0
2026/05/12 04:15:00.000,827643017,SBT1,0.010886,40.1526211974,5,5,0,0,0,0
2026/05/12 04:15:00.000,1068653160,SBT2,0.003899,19.9854661585,2,2,0,0,0,0
2026/05/12 04:30:00.000,762070576,SB ADV1,0.03537,17.3341382386,15,15,0,0,0,0
2026/05/12 04:30:00.000,827643017,SBT1,0.008895,40.1820741828,5,5,0,0,0,0
2026/05/12 04:30:00.000,1068653160,SBT2,0.012941,38.042714335043,6,6,0,0,0,0
2026/05/12 04:45:00.000,762070576,SB ADV1,0.023242,17.938497343362,9,9,0,0,0,0
2026/05/12 04:45:00.000,827643017,SBT1,0.004999,37.973017635457,3,3,0,0,0,0
2026/05/12 04:45:00.000,1068653160,SBT2,0.0082,38.09050832825,4,4,0,0,0,0
2026/05/12 05:00:00.000,762070576,SB ADV1,0.040976,20.9784791536,15,15,0,0,0,0
2026/05/12 05:00:00.000,827643017,SBT1,0.010057,40.10328434,6,6,0,0,0,0
2026/05/12 05:00:00.000,1068653160,SBT2,0.012668,39.2504526425,8,8,0,0,0,0
2026/05/12 05:15:00.000,762070576,SB ADV1,0.024157,19.406728044181,9,9,0,0,0,0
2026/05/12 05:15:00.000,827643017,SBT1,0.005024,37.065401521,3,3,0,0,0,0
2026/05/12 05:15:00.000,1068653160,SBT2,0.009292,40.103698794457,6,6,0,0,0,0
2026/05/12 05:30:00.000,762070576,SB ADV1,0.080654,24.21131712385,20,20,0,0,0,0
2026/05/12 05:30:00.000,827643017,SBT1,0.051374,38.024320510701,13,13,0,0,0,0
2026/05/12 05:30:00.000,1068653160,SBT2,0.020903,43.4389902793,10,10,0,0,0,0
2026/05/12 05:45:00.000,762070576,SB ADV1,0.05041,25.526157422351,21,21,0,0,0,0
2026/05/12 05:45:00.000,827643017,SBT1,0.018063,42.271756040478,11,11,0,0,0,0
2026/05/12 05:45:00.000,1068653160,SBT2,0.019807,43.967364409956,11,11,0,0,0,0
2026/05/12 06:00:00.000,762070576,SB ADV1,0.037486,25.496716243,22,22,0,0,0,0
2026/05/12 06:00:00.000,827643017,SBT1,0.027396,38.995646415159,7,7,0,0,0,0
2026/05/12 06:00:00.000,1068653160,SBT2,0.027078,42.336574356343,15,15,0,0,0,0
2026/05/12 06:15:00.000,342229319,SBR1,0.008982,13.30976682,3,0,3,0,0,0
2026/05/12 06:15:00.000,762070576,SB ADV1,0.046476,26.518914412599,29,29,0,0,0,0
2026/05/12 06:15:00.000,827643017,SBT1,0.026577,44.544222877,16,16,0,0,0,0
2026/05/12 06:15:00.000,1068653160,SBT2,0.025143,44.248781471743,15,15,0,0,0,0
2026/05/12 06:30:00.000,342229319,SBR1,0.003196,13.534081751,1,0,1,0,0,0
2026/05/12 06:30:00.000,762070576,SB ADV1,0.047456,24.779794538846,31,31,0,0,0,0
2026/05/12 06:30:00.000,827643017,SBT1,0.020205,43.554952399433,13,13,0,0,0,0
2026/05/12 06:30:00.000,1068653160,SBT2,0.062731,40.196075535543,21,21,0,0,0,0
2026/05/12 06:30:00.000,1086714954,SBL1,0.042536,10.234808657543,3,0,0,3,0,0
2026/05/12 06:45:00.000,342229319,SBR1,0.012522,27.392519164,4,1,3,0,0,0
2026/05/12 06:45:00.000,762070576,SB ADV1,0.088443,24.35313262718,50,50,0,0,0,0
2026/05/12 06:45:00.000,827643017,SBT1,0.038606,41.768377179668,24,24,0,0,0,0
2026/05/12 06:45:00.000,1068653160,SBT2,0.094765,39.806049658037,34,34,0,0,0,0
2026/05/12 07:00:00.000,342229319,SBR1,0.019193,17.9604180695,6,2,4,0,0,0
2026/05/12 07:00:00.000,762070576,SB ADV1,0.115649,24.889075677987,62,62,0,0,0,0
2026/05/12 07:00:00.000,827643017,SBT1,0.092013,41.431281548055,39,39,0,0,0,0
2026/05/12 07:00:00.000,1068653160,SBT2,0.098338,40.862583546354,38,38,0,0,0,0
2026/05/12 07:00:00.000,1086714954,SBL1,0.050816,10.4989951015,2,0,0,2,0,0
2026/05/12 07:15:00.000,342229319,SBR1,0.042797,13.816018278943,15,0,15,0,0,0
2026/05/12 07:15:00.000,762070576,SB ADV1,0.093202,24.837530468053,56,56,0,0,0,0
2026/05/12 07:15:00.000,827643017,SBT1,0.040452,42.4150951455,26,26,0,0,0,0
2026/05/12 07:15:00.000,1068653160,SBT2,0.140148,38.623626626491,43,43,0,0,0,0
2026/05/12 07:15:00.000,1086714954,SBL1,0.117546,9.964926727,3,0,0,3,0,0
2026/05/12 07:30:00.000,342229319,SBR1,0.050199,13.120943357778,17,0,17,0,0,0
2026/05/12 07:30:00.000,762070576,SB ADV1,0.127124,23.716396986463,75,75,0,0,0,0
2026/05/12 07:30:00.000,827643017,SBT1,0.109495,42.101084689279,47,47,0,0,0,0
2026/05/12 07:30:00.000,1068653160,SBT2,0.19006,37.286946380082,48,48,0,0,0,0
2026/05/12 07:30:00.000,1086714954,SBL1,0.012269,11.250543326,1,0,0,1,0,0
2026/05/12 07:45:00.000,342229319,SBR1,0.033098,15.308976438707,12,0,12,0,0,0
2026/05/12 07:45:00.000,762070576,SB ADV1,0.143217,24.257662079885,77,77,0,0,0,0
2026/05/12 07:45:00.000,827643017,SBT1,0.168897,40.718811967116,52,51,1,0,0,0
2026/05/12 07:45:00.000,1068653160,SBT2,0.189431,40.000943293558,57,57,0,0,0,0
2026/05/12 07:45:00.000,1086714954,SBL1,0.075043,10.7655011234,5,0,0,5,0,0
2026/05/12 08:00:00.000,342229319,SBR1,0.034323,15.288403466268,13,0,13,0,0,0
2026/05/12 08:00:00.000,762070576,SB ADV1,0.114518,24.881314132826,66,66,0,0,0,0
2026/05/12 08:00:00.000,827643017,SBT1,0.074032,42.003606492283,44,44,0,0,0,0
2026/05/12 08:00:00.000,1068653160,SBT2,0.101566,42.228329042659,42,42,0,0,0,0
2026/05/12 08:00:00.000,1086714954,SBL1,0.119841,22.95142528425,4,1,0,3,0,0
2026/05/12 08:15:00.000,342229319,SBR1,0.093497,13.330692731167,31,0,31,0,0,0
2026/05/12 08:15:00.000,762070576,SB ADV1,0.11658,22.837611865035,65,65,0,0,0,0
2026/05/12 08:15:00.000,827643017,SBT1,0.137743,37.997185239131,41,41,0,0,0,0
2026/05/12 08:15:00.000,1068653160,SBT2,0.120526,35.739575383219,38,38,0,0,0,0
2026/05/12 08:15:00.000,1086714954,SBL1,0.052278,7.930558073,1,0,0,1,0,0
2026/05/12 08:30:00.000,342229319,SBR1,0.073703,11.459506665074,17,2,15,0,0,0
2026/05/12 08:30:00.000,762070576,SB ADV1,0.16985,20.285724431749,64,64,0,0,0,0
2026/05/12 08:30:00.000,827643017,SBT1,0.289431,31.555704864,44,44,0,0,0,0
2026/05/12 08:30:00.000,1068653160,SBT2,0.244595,31.596699194354,38,38,0,0,0,0
2026/05/12 08:30:00.000,1086714954,SBL1,0.128662,12.631851059,5,0,0,5,0,0
2026/05/12 08:45:00.000,342229319,SBR1,0.105245,8.97881095,12,0,12,0,0,0
