TimeStamp,ZoneID,ZoneName,Occupancy,Speed,Volume,ThroughCount,RightTurnCount,LeftTurnCount,LeftToRightCount,RightToLeftCount
2026/05/11 00:00:00.000,762070576,SB ADV1,0.03518,18.38528049075,12,12,0,0,0,0
2026/05/11 00:00:00.000,827643017,SBT1,0.016807,30.8105567608,5,5,0,0,0,0
2026/05/11 00:00:00.000,1068653160,SBT2,0.008257,37.8951803544,5,5,0,0,0,0
2026/05/11 00:15:00.000,762070576,SB ADV1,0.023348,18.2847115944,10,10,0,0,0,0
2026/05/11 00:15:00.000,827643017,SBT1,0.008044,38.5358138554,5,5,0,0,0,0
2026/05/11 00:15:00.000,1068653160,SBT2,0.005665,37.977574149,3,3,0,0,0,0
2026/05/11 00:30:00.000,342229319,SBR1,0.002451,17.047934756,1,0,1,0,0,0
2026/05/11 00:30:00.000,762070576,SB ADV1,0.00994,16.47922494825,4,4,0,0,0,0
2026/05/11 00:30:00.000,827643017,SBT1,0.001619,40.07221579,1,1,0,0,0,0
2026/05/11 00:30:00.000,1068653160,SBT2,0.001666,37.017555954,1,1,0,0,0,0
2026/05/11 00:30:00.000,1086714954,SBL1,0.004101,9.309380322,1,1,0,0,0,0
2026/05/11 00:45:00.000,762070576,SB ADV1,0.020304,18.765759002841,7,7,0,0,0,0
2026/05/11 00:45:00.000,827643017,SBT1,0.006586,37.3565138345,4,4,0,0,0,0
2026/05/11 00:45:00.000,1068653160,SBT2,0.005011,37.897624206543,3,3,0,0,0,0
2026/05/11 01:00:00.000,762070576,SB ADV1,0.017225,20.401474043,8,8,0,0,0,0
2026/05/11 01:00:00.000,827643017,SBT1,0.003133,41.8123652755,2,2,0,0,0,0
2026/05/11 01:00:00.000,1068653160,SBT2,0.00811,39.481291969,5,5,0,0,0,0
2026/05/11 01:15:00.000,762070576,SB ADV1,0.008483,18.821742044457,3,3,0,0,0,0
2026/05/11 01:15:00.000,827643017,SBT1,0.001485,39.810618599,1,1,0,0,0,0
2026/05/11 01:15:00.000,1068653160,SBT2,0.004115,30.913828621,2,2,0,0,0,0
2026/05/11 01:30:00.000,762070576,SB ADV1,0.011655,21.109836983,4,4,0,0,0,0
2026/05/11 01:30:00.000,827643017,SBT1,0.003033,41.71884894,2,2,0,0,0,0
2026/05/11 01:30:00.000,1068653160,SBT2,0.003162,40.3080260845,2,2,0,0,0,0
2026/05/11 01:45:00.000,762070576,SB ADV1,0.014298,20.295944741957,6,6,0,0,0,0
2026/05/11 01:45:00.000,827643017,SBT1,0.003798,34.6535499845,2,2,0,0,0,0
2026/05/11 01:45:00.000,1068653160,SBT2,0.004355,42.915402569457,3,3,0,0,0,0
2026/05/11 01:45:00.000,1086714954,SBL1,0.003865,6.345440652,1,0,0,1,0,0
2026/05/11 02:00:00.000,762070576,SB ADV1,0.00854,20.764354707,3,3,0,0,0,0
2026/05/11 02:00:00.000,827643017,SBT1,0.004354,43.224430873,3,3,0,0,0,0
