TimeStamp,ZoneID,ZoneName,Occupancy,Speed,Volume,ThroughCount,RightTurnCount,LeftTurnCount,LeftToRightCount,RightToLeftCount
2026/06/02 00:00:00.000,599841533,NB ADV1,0.033785,26.2463382174,10,10,0,0,0,0
2026/06/02 00:00:00.000,873318480,NBT1,0.01253,36.3351663218,5,5,0,0,0,0
2026/06/02 00:00:00.000,1495709798,NBT2,0.006026,47.73170076425,4,4,0,0,0,0
2026/06/02 00:15:00.000,599841533,NB ADV1,0.031345,26.500023491457,9,9,0,0,0,0
2026/06/02 00:15:00.000,873318480,NBT1,0.005749,47.98739493075,4,4,0,0,0,0
2026/06/02 00:15:00.000,1495709798,NBT2,0.006885,43.50171768175,4,4,0,0,0,0
2026/06/02 00:15:00.000,1692157604,NBL1,0.005498,22.4050848325,2,0,0,2,0,0
2026/06/02 00:30:00.000,599841533,NB ADV1,0.012242,24.664079103,4,4,0,0,0,0
2026/06/02 00:30:00.000,873318480,NBT1,0.001644,42.3153651,1,1,0,0,0,0
2026/06/02 00:30:00.000,1495709798,NBT2,0.003342,42.657740521,2,2,0,0,0,0
2026/06/02 00:45:00.000,599841533,NB ADV1,0.024076,25.704165300947,7,7,0,0,0,0
2026/06/02 00:45:00.000,873318480,NBT1,0.006974,41.6010991355,4,4,0,0,0,0
2026/06/02 00:45:00.000,1495709798,NBT2,0.003068,47.8800530905,2,2,0,0,0,0
2026/06/02 01:00:00.000,599841533,NB ADV1,0.019124,26.904199229375,8,8,0,0,0,0
2026/06/02 01:00:00.000,873318480,NBT1,0.004333,49.425298998543,3,3,0,0,0,0
2026/06/02 01:00:00.000,1495709798,NBT2,0.002758,50.780923604,2,2,0,0,0,0
2026/06/02 01:15:00.000,599841533,NB ADV1,0.01417,22.8420950568,5,5,0,0,0,0
2026/06/02 01:15:00.000,873318480,NBT1,0.003672,38.8527752025,2,2,0,0,0,0
2026/06/02 01:15:00.000,1495709798,NBT2,0.001779,42.310394132,1,1,0,0,0,0
2026/06/02 01:30:00.000,599841533,NB ADV1,0.020516,24.35152949,8,8,0,0,0,0
2026/06/02 01:30:00.000,873318480,NBT1,0.001579,44.190041407,1,1,0,0,0,0
2026/06/02 01:30:00.000,1495709798,NBT2,0.006701,42.03652486375,4,4,0,0,0,0
2026/06/02 01:45:00.000,599841533,NB ADV1,0.005092,28.110202669,2,2,0,0,0,0
2026/06/02 01:45:00.000,873318480,NBT1,0.001615,44.058310755,1,1,0,0,0,0
2026/06/02 01:45:00.000,1495709798,NBT2,0.001687,42.109069928,1,1,0,0,0,0
2026/06/02 02:00:00.000,599841533,NB ADV1,0.010664,23.039193938,4,4,0,0,0,0
2026/06/02 02:00:00.000,873318480,NBT1,0.001848,38.90403831,1,1,0,0,0,0
2026/06/02 02:00:00.000,1495709798,NBT2,0.003052,47.3077703995,2,2,0,0,0,0
2026/06/02 02:15:00.000,599841533,NB ADV1,0.013251,29.4000445908,5,5,0,0,0,0
2026/06/02 02:15:00.000,873318480,NBT1,0.004547,46.675525407,3,3,0,0,0,0
2026/06/02 02:15:00.000,1495709798,NBT2,0.001693,43.217595792,1,1,0,0,0,0
2026/06/02 02:30:00.000,599841533,NB ADV1,0.003539,25.65640859,1,1,0,0,0,0
2026/06/02 02:30:00.000,873318480,NBT1,0.001816,41.486456186,1,1,0,0,0,0
2026/06/02 02:45:00.000,599841533,NB ADV1,0.024277,25.08148507225,8,8,0,0,0,0
