TimeStamp,ZoneID,ZoneName,Occupancy,Speed,Volume,ThroughCount,RightTurnCount,LeftTurnCount,LeftToRightCount,RightToLeftCount
2026/06/05 00:00:00.000,599841533,NB ADV1,0.022295,24.809125114159,7,7,0,0,0,0
2026/06/05 00:00:00.000,873318480,NBT1,0.004672,45.086058389,3,3,0,0,0,0
2026/06/05 00:00:00.000,1495709798,NBT2,0.006042,35.185547329457,3,3,0,0,0,0
2026/06/05 00:15:00.000,599841533,NB ADV1,0.019872,24.377183413106,7,7,0,0,0,0
2026/06/05 00:15:00.000,873318480,NBT1,0.006294,45.33569418825,4,4,0,0,0,0
2026/06/05 00:15:00.000,1495709798,NBT2,0.002151,35.537450232,1,1,0,0,0,0
2026/06/05 00:30:00.000,599841533,NB ADV1,0.025444,26.6209627933,10,10,0,0,0,0
2026/06/05 00:30:00.000,873318480,NBT1,0.002051,46.367325391,1,1,0,0,0,0
2026/06/05 00:30:00.000,1495709798,NBT2,0.009567,45.368885962957,6,6,0,0,0,0
2026/06/05 00:45:00.000,599841533,NB ADV1,0.045021,26.298236987433,13,13,0,0,0,0
2026/06/05 00:45:00.000,873318480,NBT1,0.015244,42.463182425819,9,9,0,0,0,0
2026/06/05 00:45:00.000,1495709798,NBT2,0.006456,40.712021003457,3,3,0,0,0,0
2026/06/05 01:00:00.000,599841533,NB ADV1,0.021085,25.935171154875,8,8,0,0,0,0
2026/06/05 01:00:00.000,873318480,NBT1,0.004533,48.157495242,3,3,0,0,0,0
2026/06/05 01:00:00.000,1495709798,NBT2,0.003094,46.997395585,2,2,0,0,0,0
2026/06/05 01:15:00.000,599841533,NB ADV1,0.025485,27.284311753947,7,7,0,0,0,0
2026/06/05 01:15:00.000,873318480,NBT1,0.008255,44.3138185102,5,5,0,0,0,0
2026/06/05 01:15:00.000,1495709798,NBT2,0.004433,34.864505439,2,2,0,0,0,0
2026/06/05 01:30:00.000,599841533,NB ADV1,0.013043,29.134843448,6,6,0,0,0,0
2026/06/05 01:30:00.000,873318480,NBT1,0.006166,48.09054251675,4,4,0,0,0,0
2026/06/05 01:45:00.000,599841533,NB ADV1,0.029139,26.5471439185,10,10,0,0,0,0
